name,record,wins,losses,draws,height,weight,reach,stance,dob,strikes_landed_per_min,striking_accuracy,strikes_absorbed_per_min,striking_defense,takedown_average,takedown_accuracy,takedown_defense,submission_average,fighter_url,height_inches,weight_lbs,reach_inches,dob_parsed,total_fights,win_percentage
Josias Musasa,8-2-0,8.0,2.0,0.0,"5' 8""",135 lbs.,"74""",Southpaw,"Oct 10, 1998",3.19,0.0,4.39,0.36,0.0,0.5,0.81,0.0,http://ufcstats.com/fighter-details/723b64c0e9a8f348,68.0,135.0,74.0,1998-10-10,10.0,0.8
Bassil Hafez,9-4-1,9.0,4.0,1.0,"5' 11""",170 lbs.,"72""",Orthodox,"Jan 31, 1992",3.71,0.0,5.68,0.41,0.0,0.24,0.5,0.0,http://ufcstats.com/fighter-details/f4d92416da98804b,71.0,170.0,72.0,1992-01-31,14.0,0.6428571428571429
Roman Dolidze,15-4-0,15.0,4.0,0.0,"6' 2""",185 lbs.,"76""",Orthodox,"Jul 15, 1988",3.41,0.0,3.72,0.48,0.0,0.39,0.26,0.0,http://ufcstats.com/fighter-details/327d5f279895110d,74.0,185.0,76.0,1988-07-15,19.0,0.7894736842105263
Mike Malott,13-2-1,13.0,2.0,1.0,"6' 1""",170 lbs.,"73""",Orthodox,"Nov 07, 1991",3.93,0.0,3.06,0.56,0.0,0.5,0.14,0.0,http://ufcstats.com/fighter-details/dd6103dd7127db1d,73.0,170.0,73.0,1991-11-07,16.0,0.8125
Antonio Trocoli,12-5-0 (1 NC),12.0,5.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/6d48a2df51749d91,0.0,0.0,0.0,,17.0,0.7058823529411765
Cesar Almeida,7-1-0,7.0,1.0,0.0,"6' 1""",185 lbs.,"74""",Orthodox,"Mar 28, 1988",4.16,0.0,2.32,0.48,0.0,0.0,0.6,0.0,http://ufcstats.com/fighter-details/64d47ef881a437a4,73.0,185.0,74.0,1988-03-28,8.0,0.875
Cam Rowston,13-3-0,13.0,3.0,0.0,"6' 3""",185 lbs.,"78""",Orthodox,"Jan 19, 1995",3.39,0.0,2.37,0.49,0.0,0.5,0.28,0.0,http://ufcstats.com/fighter-details/8ebc3a8da015d70c,75.0,185.0,78.0,1995-01-19,16.0,0.8125
Amanda Lemos,15-5-1,15.0,5.0,1.0,"5' 4""",115 lbs.,"65""",Southpaw,"May 22, 1987",2.75,0.0,3.24,0.45,0.0,0.62,0.64,0.0,http://ufcstats.com/fighter-details/3df5493bb279226f,64.0,115.0,65.0,1987-05-22,21.0,0.7142857142857143
Nikolas Motta,15-6-0 (1 NC),15.0,6.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/37f560436d745c18,0.0,0.0,0.0,,21.0,0.7142857142857143
Alex Pereira,13-3-0,13.0,3.0,0.0,"6' 4""",205 lbs.,"79""",Orthodox,"Jul 07, 1987",5.16,0.0,3.5,0.53,0.0,0.5,0.79,0.0,http://ufcstats.com/fighter-details/e5549c82bfb5582d,76.0,205.0,79.0,1987-07-07,16.0,0.8125
Carlos Hernandez,10-5-0,10.0,5.0,0.0,"5' 8""",125 lbs.,"67""",Orthodox,"Oct 25, 1993",3.83,0.0,3.5,0.5,0.0,0.21,0.65,0.0,http://ufcstats.com/fighter-details/798e48f9e7f6ba22,68.0,125.0,67.0,1993-10-25,15.0,0.6666666666666666
Robert Whittaker,27-9-0,27.0,9.0,0.0,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 20, 1990",4.39,0.0,3.36,0.59,0.0,0.38,0.82,0.0,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,72.0,185.0,73.0,1990-12-20,36.0,0.75
Christian Leroy Duncan,13-2-0,13.0,2.0,0.0,"6' 2""",185 lbs.,"79""",Switch,"Jul 24, 1995",4.6,0.0,2.97,0.51,0.0,0.2,0.69,0.0,http://ufcstats.com/fighter-details/a93f94c923c3a9cb,74.0,185.0,79.0,1995-07-24,15.0,0.8666666666666667
Tallison Teixeira,8-1-0,8.0,1.0,0.0,"6' 7""",258 lbs.,"83""",Orthodox,"Dec 07, 1999",12.83,0.0,8.98,0.56,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/17923f676f100e16,79.0,258.0,83.0,1999-12-07,9.0,0.8888888888888888
Luana Santos,9-2-0,9.0,2.0,0.0,"5' 6""",135 lbs.,"67""",Orthodox,"Apr 16, 2000",3.69,0.0,3.4,0.62,0.0,0.5,0.83,0.0,http://ufcstats.com/fighter-details/5078e1dacf9d25f4,66.0,135.0,67.0,2000-04-16,11.0,0.8181818181818182
Natalia Silva,19-5-1,19.0,5.0,1.0,"5' 4""",125 lbs.,"65""",Southpaw,"Feb 03, 1997",5.04,0.0,2.46,0.65,0.0,0.25,0.92,0.0,http://ufcstats.com/fighter-details/262d32ebda89efc4,64.0,125.0,65.0,1997-02-03,25.0,0.76
Fernando Padilla,16-6-0,16.0,6.0,0.0,"6' 1""",145 lbs.,"76""",Orthodox,"Dec 15, 1996",6.07,0.0,5.74,0.52,0.0,0.0,0.1,0.0,http://ufcstats.com/fighter-details/d2f43cfaf8ca3560,73.0,145.0,76.0,1996-12-15,22.0,0.7272727272727273
Ilia Topuria,17-0-0,17.0,0.0,0.0,"5' 7""",155 lbs.,"69""",Orthodox,"Jan 21, 1997",4.81,0.0,3.83,0.64,0.0,0.61,0.93,0.0,http://ufcstats.com/fighter-details/54f64b5e283b0ce7,67.0,155.0,69.0,1997-01-21,17.0,1.0
Jamie Mullarkey,18-8-0,18.0,8.0,0.0,"6' 0""",155 lbs.,"74""",Orthodox,"Aug 17, 1994",4.2,0.0,4.34,0.54,0.0,0.29,0.78,0.0,http://ufcstats.com/fighter-details/af9f42e6894047fc,72.0,155.0,74.0,1994-08-17,26.0,0.6923076923076923
Loma Lookboonmee,10-4-0,10.0,4.0,0.0,"5' 1""",115 lbs.,"61""",Orthodox,"Jan 18, 1996",3.67,0.0,2.52,0.53,0.0,0.5,0.68,0.0,http://ufcstats.com/fighter-details/4e30e4250cb08b61,61.0,115.0,61.0,1996-01-18,14.0,0.7142857142857143
Alexandre Pantoja,30-5-0,30.0,5.0,0.0,"5' 5""",125 lbs.,"67""",Orthodox,"Apr 16, 1990",4.36,0.0,3.88,0.49,0.0,0.47,0.69,0.0,http://ufcstats.com/fighter-details/a0f0004aadf10b71,65.0,125.0,67.0,1990-04-16,35.0,0.8571428571428571
Daniil Donchenko,13-2-0,13.0,2.0,0.0,"5' 11""",170 lbs.,"71""",Orthodox,"Aug 04, 2001",8.76,0.0,2.25,0.72,0.0,0.33,0.75,0.0,http://ufcstats.com/fighter-details/70dd69b6a703257e,71.0,170.0,71.0,2001-08-04,15.0,0.8666666666666667
Serhiy Sidey,12-2-0,12.0,2.0,0.0,"5' 11""",135 lbs.,"72""",Switch,"Jul 04, 1996",4.49,0.0,4.26,0.54,0.0,0.25,0.2,0.0,http://ufcstats.com/fighter-details/1a2bf44edb8055b6,71.0,135.0,72.0,1996-07-04,14.0,0.8571428571428571
Daniel Barez,17-7-0,17.0,7.0,0.0,"5' 6""",125 lbs.,"66""",Orthodox,"Dec 10, 1988",3.65,0.0,5.95,0.5,0.0,0.28,0.8,0.0,http://ufcstats.com/fighter-details/e8fe9c15d348e778,66.0,125.0,66.0,1988-12-10,24.0,0.7083333333333334
Stephanie Luciano,7-2-1,7.0,2.0,1.0,"5' 6""",115 lbs.,"65""",Orthodox,"Dec 16, 1999",5.2,0.0,3.04,0.64,0.0,0.71,0.8,0.0,http://ufcstats.com/fighter-details/1b35af4d1529adf6,66.0,115.0,65.0,1999-12-16,10.0,0.7
Dustin Jacoby,21-9-1,21.0,9.0,1.0,"6' 3""",205 lbs.,"76""",Orthodox,"Apr 04, 1988",5.37,0.0,4.02,0.57,0.0,0.25,0.62,0.0,http://ufcstats.com/fighter-details/e4277e87a789d687,75.0,205.0,76.0,1988-04-04,31.0,0.6774193548387096
Isaac Dulgarian,7-2-0,7.0,2.0,0.0,"5' 7""",145 lbs.,"71""",Orthodox,"Jul 04, 1996",2.99,0.0,1.65,0.4,0.0,0.5,0.0,0.0,http://ufcstats.com/fighter-details/a57cb948c4c70a47,67.0,145.0,71.0,1996-07-04,9.0,0.7777777777777778
Robert Ruchala,11-2-0,11.0,2.0,0.0,"5' 8""",145 lbs.,"72""",Switch,"May 15, 1998",2.27,0.0,3.27,0.57,0.0,0.33,0.0,0.0,http://ufcstats.com/fighter-details/92aed9d16794f42b,68.0,145.0,72.0,1998-05-15,13.0,0.8461538461538461
Rongzhu,27-6-0,27.0,6.0,0.0,"5' 9""",155 lbs.,"71""",Orthodox,"Mar 07, 2000",6.02,0.0,5.44,0.52,0.0,0.62,0.84,0.0,http://ufcstats.com/fighter-details/a13d755965a4ec9f,69.0,155.0,71.0,2000-03-07,33.0,0.8181818181818182
Ibo Aslan,14-4-0,14.0,4.0,0.0,"6' 3""",205 lbs.,"77""",Orthodox,"Apr 23, 1996",5.09,0.0,3.47,0.59,0.0,0.0,0.86,0.0,http://ufcstats.com/fighter-details/6e8f1bcdda94ff45,75.0,205.0,77.0,1996-04-23,18.0,0.7777777777777778
Carlos Leal,22-7-0,22.0,7.0,0.0,"5' 11""",170 lbs.,"74""",Orthodox,"May 04, 1994",9.57,0.0,7.61,0.53,0.0,0.25,0.9,0.0,http://ufcstats.com/fighter-details/28d421729451c8ca,71.0,170.0,74.0,1994-05-04,29.0,0.7586206896551724
Josiane Nunes,10-4-0,10.0,4.0,0.0,"5' 2""",135 lbs.,"67""",Southpaw,"Dec 23, 1993",5.65,0.0,5.76,0.51,0.0,0.0,0.58,0.0,http://ufcstats.com/fighter-details/68d35296f566792b,62.0,135.0,67.0,1993-12-23,14.0,0.7142857142857143
Dione Barbosa,8-4-0,8.0,4.0,0.0,"5' 6""",125 lbs.,"66""",Orthodox,"May 08, 1992",2.27,0.0,2.45,0.66,0.0,0.42,0.5,0.0,http://ufcstats.com/fighter-details/27b388f0aab49780,66.0,125.0,66.0,1992-05-08,12.0,0.6666666666666666
Allan Nascimento,22-6-0,22.0,6.0,0.0,"5' 8""",125 lbs.,"69""",Orthodox,"Sep 11, 1991",3.06,0.0,2.53,0.52,0.0,0.23,0.37,0.0,http://ufcstats.com/fighter-details/253076a23d03dcd0,68.0,125.0,69.0,1991-09-11,28.0,0.7857142857142857
Alexa Grasso,16-5-1,16.0,5.0,1.0,"5' 5""",125 lbs.,"66""",Orthodox,"Aug 09, 1993",4.11,0.0,3.73,0.58,0.0,0.35,0.54,0.0,http://ufcstats.com/fighter-details/e8b731feff72294b,65.0,125.0,66.0,1993-08-09,22.0,0.7272727272727273
Daniel Rodriguez,20-5-0,20.0,5.0,0.0,"6' 1""",170 lbs.,"74""",Southpaw,"Dec 31, 1986",7.2,0.0,5.4,0.57,0.0,0.5,0.64,0.0,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,73.0,170.0,74.0,1986-12-31,25.0,0.8
Nick Klein,6-3-0,6.0,3.0,0.0,"6' 1""",185 lbs.,"77""",Orthodox,"Sep 08, 1995",2.51,0.0,3.41,0.39,0.0,0.35,0.66,0.0,http://ufcstats.com/fighter-details/7eaa5e31c2dd86aa,73.0,185.0,77.0,1995-09-08,9.0,0.6666666666666666
Kyle Prepolec,18-10-0,18.0,10.0,0.0,"5' 10""",155 lbs.,"70""",Southpaw,"Aug 30, 1989",3.25,0.0,5.69,0.48,0.0,0.0,0.45,0.0,http://ufcstats.com/fighter-details/873626e5547b5235,70.0,155.0,70.0,1989-08-30,28.0,0.6428571428571429
David Onama,14-3-0,14.0,3.0,0.0,"5' 11""",145 lbs.,"74""",Orthodox,"Jun 07, 1994",5.07,0.0,4.89,0.51,0.0,0.3,0.52,0.0,http://ufcstats.com/fighter-details/ffe9703408fb5964,71.0,145.0,74.0,1994-06-07,17.0,0.8235294117647058
Rizvan Kuniev,12-3-1 (1 NC),12.0,3.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/739fd4fbb5d862f4,0.0,0.0,0.0,,15.0,0.8
Jordan Vucenic,13-4-0,13.0,4.0,0.0,"5' 10""",155 lbs.,"73""",Orthodox,"Mar 02, 1996",2.11,0.0,1.9,0.58,0.0,0.14,0.44,0.0,http://ufcstats.com/fighter-details/6d38e41efa47a72d,70.0,155.0,73.0,1996-03-02,17.0,0.7647058823529411
Islam Dulatov,12-1-0,12.0,1.0,0.0,"6' 3""",170 lbs.,"75""",Orthodox,"Aug 02, 1998",8.78,0.0,4.24,0.5,0.0,0.1,0.1,0.0,http://ufcstats.com/fighter-details/e803242fb2e41112,75.0,170.0,75.0,1998-08-02,13.0,0.9230769230769231
Luan Lacerda,13-3-0,13.0,3.0,0.0,"5' 7""",135 lbs.,"71""",Orthodox,"Jan 07, 1993",4.02,0.0,5.79,0.46,0.0,0.41,0.66,0.0,http://ufcstats.com/fighter-details/6fc506e1099afe20,67.0,135.0,71.0,1993-01-07,16.0,0.8125
Bekzat Almakhan,12-3-0,12.0,3.0,0.0,"5' 7""",135 lbs.,"68""",Orthodox,"Oct 08, 1997",1.61,0.0,3.73,0.36,0.0,0.0,0.41,0.0,http://ufcstats.com/fighter-details/a4dc0f2b95df4cc1,67.0,135.0,68.0,1997-10-08,15.0,0.8
Azamat Bekoev,20-4-0,20.0,4.0,0.0,"6' 0""",185 lbs.,"72""",Orthodox,"Dec 30, 1995",4.07,0.0,7.66,0.31,0.0,0.45,0.8,0.0,http://ufcstats.com/fighter-details/3bc3f60b21cddc6a,72.0,185.0,72.0,1995-12-30,24.0,0.8333333333333334
Shi Ming,17-6-0,17.0,6.0,0.0,"5' 2""",115 lbs.,"60""",Orthodox,"Nov 14, 1994",3.12,0.0,2.92,0.53,0.0,0.3,0.57,0.0,http://ufcstats.com/fighter-details/d683f4870742b273,62.0,115.0,60.0,1994-11-14,23.0,0.7391304347826086
Melissa Mullins,7-2-0,7.0,2.0,0.0,"5' 7""",135 lbs.,"68""",Orthodox,"Jul 23, 1991",3.71,0.0,4.39,0.52,0.0,0.42,0.85,0.0,http://ufcstats.com/fighter-details/bd532e9a2b93870c,67.0,135.0,68.0,1991-07-23,9.0,0.7777777777777778
CJ Vergara,12-7-1,12.0,7.0,1.0,"5' 6""",125 lbs.,"68""",Orthodox,"Jun 18, 1991",5.02,0.0,4.69,0.53,0.0,0.0,0.6,0.0,http://ufcstats.com/fighter-details/077e3ace32b72be9,66.0,125.0,68.0,1991-06-18,20.0,0.6
Modestas Bukauskas,19-6-0,19.0,6.0,0.0,"6' 3""",205 lbs.,"76""",Switch,"Feb 10, 1994",3.32,0.0,3.93,0.51,0.0,0.66,0.8,0.0,http://ufcstats.com/fighter-details/476fe566d2df676e,75.0,205.0,76.0,1994-02-10,25.0,0.76
Petr Yan,19-5-0,19.0,5.0,0.0,"5' 7""",135 lbs.,"67""",Switch,"Feb 11, 1993",5.12,0.0,4.14,0.58,0.0,0.48,0.85,0.0,http://ufcstats.com/fighter-details/d661ce4da776fc20,67.0,135.0,67.0,1993-02-11,24.0,0.7916666666666666
Jailton Almeida,22-4-0,22.0,4.0,0.0,"6' 3""",237 lbs.,"79""",Orthodox,"Jun 26, 1991",2.25,0.0,1.02,0.35,0.0,0.62,0.6,0.0,http://ufcstats.com/fighter-details/41e83a89929d1327,75.0,237.0,79.0,1991-06-26,26.0,0.8461538461538461
Dustin Poirier,30-10-0 (1 NC),30.0,10.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,0.0,0.0,0.0,,40.0,0.75
Timmy Cuamba,10-3-0,10.0,3.0,0.0,"5' 9""",135 lbs.,"71""",Orthodox,"Feb 08, 1999",2.77,0.0,3.58,0.57,0.0,0.31,0.72,0.0,http://ufcstats.com/fighter-details/0e46690e55a8df75,69.0,135.0,71.0,1999-02-08,13.0,0.7692307692307693
William Gomis,15-3-0,15.0,3.0,0.0,"6' 0""",145 lbs.,"73""",Southpaw,"Jun 13, 1997",3.48,0.0,2.76,0.61,0.0,0.38,0.72,0.0,http://ufcstats.com/fighter-details/e1d40e8782d80bc2,72.0,145.0,73.0,1997-06-13,18.0,0.8333333333333334
Kai Asakura,21-6-0,21.0,6.0,0.0,"5' 8""",125 lbs.,"69""",Orthodox,"Oct 31, 1993",2.27,0.0,3.53,0.52,0.0,0.0,0.5,0.0,http://ufcstats.com/fighter-details/d33da8a3d82bdb62,68.0,125.0,69.0,1993-10-31,27.0,0.7777777777777778
Pedro Falcao,16-5-0,16.0,5.0,0.0,"5' 6""",135 lbs.,"66""",Orthodox,"Jul 30, 1992",3.21,0.0,3.39,0.5,0.0,0.25,0.66,0.0,http://ufcstats.com/fighter-details/f7be1db194e03d7e,66.0,135.0,66.0,1992-07-30,21.0,0.7619047619047619
Max Holloway,27-8-0,27.0,8.0,0.0,"5' 11""",145 lbs.,"69""",Orthodox,"Dec 04, 1991",7.2,0.0,4.74,0.59,0.0,0.53,0.83,0.0,http://ufcstats.com/fighter-details/150ff4cc642270b9,71.0,145.0,69.0,1991-12-04,35.0,0.7714285714285715
Rafael Cerqueira,11-4-0,11.0,4.0,0.0,"6' 3""",205 lbs.,"76""",Southpaw,"Mar 15, 1990",1.56,0.0,5.05,0.36,0.0,0.0,0.36,0.0,http://ufcstats.com/fighter-details/09a4447655fd4b7b,75.0,205.0,76.0,1990-03-15,15.0,0.7333333333333333
Tagir Ulanbekov,17-3-0,17.0,3.0,0.0,"5' 7""",125 lbs.,"70""",Southpaw,"Aug 07, 1991",3.01,0.0,3.44,0.5,0.0,0.39,0.63,0.0,http://ufcstats.com/fighter-details/f00ac08ab056af5d,67.0,125.0,70.0,1991-08-07,20.0,0.85
Kody Steele,7-1-0,7.0,1.0,0.0,"5' 9""",155 lbs.,"71""",Orthodox,"Apr 21, 1995",4.44,0.0,7.17,0.52,0.0,0.14,0.1,0.0,http://ufcstats.com/fighter-details/aebaa8cec15b083d,69.0,155.0,71.0,1995-04-21,8.0,0.875
Istela Nunes,6-6-0 (1 NC),6.0,6.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/efc67b07eed39794,0.0,0.0,0.0,,12.0,0.5
Talita Alencar,7-1-1,7.0,1.0,1.0,"5' 1""",115 lbs.,"58""",Orthodox,"Oct 17, 1990",2.91,0.0,3.36,0.55,0.0,0.26,0.66,0.0,http://ufcstats.com/fighter-details/d35298b6df168456,61.0,115.0,58.0,1990-10-17,9.0,0.7777777777777778
Bryce Mitchell,18-4-0,18.0,4.0,0.0,"5' 10""",135 lbs.,"70""",Southpaw,"Oct 04, 1994",2.27,0.0,1.6,0.58,0.0,0.36,0.33,0.0,http://ufcstats.com/fighter-details/d9c6f19f958643e9,70.0,135.0,70.0,1994-10-04,22.0,0.8181818181818182
Rob Font,22-9-0,22.0,9.0,0.0,"5' 8""",135 lbs.,"71""",Orthodox,"Jun 25, 1987",5.36,0.0,3.7,0.57,0.0,0.3,0.43,0.0,http://ufcstats.com/fighter-details/05339613bf8e9808,68.0,135.0,71.0,1987-06-25,31.0,0.7096774193548387
Eric Nolan,8-4-0,8.0,4.0,0.0,"6' 2""",185 lbs.,"74""",Orthodox,"Sep 13, 1997",3.14,0.0,5.13,0.41,0.0,0.0,0.71,0.0,http://ufcstats.com/fighter-details/64b12fe31be7560c,74.0,185.0,74.0,1997-09-13,12.0,0.6666666666666666
Michelle Montague,7-0-0,7.0,0.0,0.0,"5' 9""",135 lbs.,"68""",Southpaw,"Nov 25, 1993",2.73,0.0,3.2,0.41,0.0,0.71,0.0,0.0,http://ufcstats.com/fighter-details/ca80d72da81d7224,69.0,135.0,68.0,1993-11-25,7.0,1.0
Viacheslav Borshchev,8-7-1,8.0,7.0,1.0,"5' 11""",155 lbs.,"69""",Orthodox,"Jan 08, 1992",5.1,0.0,4.46,0.57,0.0,0.0,0.43,0.0,http://ufcstats.com/fighter-details/19c591115a58982c,71.0,155.0,69.0,1992-01-08,16.0,0.5
Santiago Ponzinibbio,31-9-0,31.0,9.0,0.0,"6' 0""",170 lbs.,"73""",Orthodox,"Sep 26, 1986",4.78,0.0,4.68,0.61,0.0,0.27,0.71,0.0,http://ufcstats.com/fighter-details/6d1bffff14897645,72.0,170.0,73.0,1986-09-26,40.0,0.775
Viviane Araujo,13-7-0,13.0,7.0,0.0,"5' 4""",125 lbs.,"68""",Orthodox,"Nov 21, 1986",3.84,0.0,4.83,0.55,0.0,0.43,0.75,0.0,http://ufcstats.com/fighter-details/36541f1e6c5d4955,64.0,125.0,68.0,1986-11-21,20.0,0.65
Chris Gutierrez,22-7-2,22.0,7.0,2.0,"5' 9""",135 lbs.,"67""",Orthodox,"Apr 22, 1991",4.4,0.0,2.65,0.63,0.0,0.3,0.67,0.0,http://ufcstats.com/fighter-details/45f0cc9d18f35137,69.0,135.0,67.0,1991-04-22,31.0,0.7096774193548387
Yizha,26-5-0,26.0,5.0,0.0,"5' 7""",145 lbs.,"71""",Orthodox,"Jan 08, 1997",2.97,0.0,2.81,0.47,0.0,0.3,0.54,0.0,http://ufcstats.com/fighter-details/3f11fd1751fa83b1,67.0,145.0,71.0,1997-01-08,31.0,0.8387096774193549
Ion Cutelaba,19-11-1 (1 NC),19.0,11.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/cd13728ae1151f46,0.0,0.0,0.0,,30.0,0.6333333333333333
Torrez Finney,11-0-0,11.0,0.0,0.0,"5' 8""",185 lbs.,"75""",Orthodox,"Oct 24, 1998",1.77,0.0,1.74,0.48,0.0,0.6,0.0,0.0,http://ufcstats.com/fighter-details/fbb60f24af5d5a02,68.0,185.0,75.0,1998-10-24,11.0,1.0
Baergeng Jieleyisi,18-7-0,18.0,7.0,0.0,"5' 9""",145 lbs.,"71""",Orthodox,"Nov 24, 1995",1.61,0.0,2.62,0.52,0.0,0.38,0.78,0.0,http://ufcstats.com/fighter-details/8677e67a75d65b8e,69.0,145.0,71.0,1995-11-24,25.0,0.72
Melissa Martinez,8-2-0,8.0,2.0,0.0,"5' 2""",115 lbs.,"66""",Southpaw,"Aug 18, 1997",3.78,0.0,5.21,0.53,0.0,0.5,0.5,0.0,http://ufcstats.com/fighter-details/3f4c3bc822bea45d,62.0,115.0,66.0,1997-08-18,10.0,0.8
Chase Hooper,16-4-1,16.0,4.0,1.0,"6' 1""",155 lbs.,"74""",Southpaw,"Sep 13, 1999",4.51,0.0,2.98,0.39,0.0,0.33,0.55,0.0,http://ufcstats.com/fighter-details/971246648e162f0d,73.0,155.0,74.0,1999-09-13,21.0,0.7619047619047619
Matthew Semelsberger,11-8-0,11.0,8.0,0.0,"6' 1""",170 lbs.,"75""",Switch,"Nov 23, 1992",3.77,0.0,4.24,0.54,0.0,0.57,0.45,0.0,http://ufcstats.com/fighter-details/4aa58269d0664b5b,73.0,170.0,75.0,1992-11-23,19.0,0.5789473684210527
Reinier de Ridder,21-3-0,21.0,3.0,0.0,"6' 4""",185 lbs.,"78""",Southpaw,"Sep 07, 1990",2.2,0.0,2.04,0.48,0.0,0.3,0.5,0.0,http://ufcstats.com/fighter-details/d549cefc7c54ab78,76.0,185.0,78.0,1990-09-07,24.0,0.875
Nicolle Caliari,8-4-0,8.0,4.0,0.0,"5' 3""",125 lbs.,"62""",Orthodox,"Nov 04, 1996",3.46,0.0,7.01,0.53,0.0,0.24,0.0,0.0,http://ufcstats.com/fighter-details/fc0a4053eb8a3a59,63.0,125.0,62.0,1996-11-04,12.0,0.6666666666666666
Puja Tomar,9-5-0,9.0,5.0,0.0,"5' 4""",115 lbs.,"59""",Southpaw,"Dec 05, 1993",5.61,0.0,5.82,0.46,0.0,0.0,0.1,0.0,http://ufcstats.com/fighter-details/19f8a2f6eecd92ac,64.0,115.0,59.0,1993-12-05,14.0,0.6428571428571429
Jeka Saragih,14-5-0,14.0,5.0,0.0,"5' 8""",145 lbs.,"69""",Orthodox,"Jan 01, 1995",2.75,0.0,2.82,0.4,0.0,0.8,0.66,0.0,http://ufcstats.com/fighter-details/57186c150c645200,68.0,145.0,69.0,1995-01-01,19.0,0.7368421052631579
Jose Johnson,16-10-0,16.0,10.0,0.0,"6' 0""",125 lbs.,"71""",Orthodox,"May 20, 1995",2.27,0.0,1.61,0.53,0.0,0.6,0.41,0.0,http://ufcstats.com/fighter-details/84f727cf0166d6f2,72.0,125.0,71.0,1995-05-20,26.0,0.6153846153846154
Malcolm Wellmaker,10-1-0,10.0,1.0,0.0,"5' 10""",135 lbs.,"71""",Switch,"Jun 04, 1994",5.8,0.0,5.39,0.52,0.0,0.0,0.57,0.0,http://ufcstats.com/fighter-details/2e45d08b3f2f02c8,70.0,135.0,71.0,1994-06-04,11.0,0.9090909090909091
Wang Cong,8-1-0,8.0,1.0,0.0,"5' 6""",125 lbs.,"66""",Southpaw,"May 15, 1992",7.48,0.0,2.68,0.63,0.0,0.75,0.1,0.0,http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a,66.0,125.0,66.0,1992-05-15,9.0,0.8888888888888888
Marvin Vettori,19-9-1,19.0,9.0,1.0,"6' 0""",185 lbs.,"74""",Southpaw,"Sep 20, 1993",4.68,0.0,4.52,0.56,0.0,0.45,0.65,0.0,http://ufcstats.com/fighter-details/7acbb0972e75281a,72.0,185.0,74.0,1993-09-20,29.0,0.6551724137931034
Iasmin Lucindo,18-6-0,18.0,6.0,0.0,"5' 3""",115 lbs.,"66""",Orthodox,"Jan 08, 2002",3.22,0.0,2.8,0.62,0.0,0.55,0.68,0.0,http://ufcstats.com/fighter-details/abcf2cc6efc42031,63.0,115.0,66.0,2002-01-08,24.0,0.75
Neil Magny,31-14-0,31.0,14.0,0.0,"6' 3""",170 lbs.,"80""",Orthodox,"Aug 03, 1987",3.41,0.0,2.44,0.51,0.0,0.39,0.55,0.0,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,75.0,170.0,80.0,1987-08-03,45.0,0.6888888888888889
Tabatha Ricci,12-3-0,12.0,3.0,0.0,"5' 1""",115 lbs.,"61""",Orthodox,"Feb 21, 1995",4.18,0.0,5.19,0.57,0.0,0.37,0.78,0.0,http://ufcstats.com/fighter-details/d25240135aee03e5,61.0,115.0,61.0,1995-02-21,15.0,0.8
Chris Padilla,17-6-0,17.0,6.0,0.0,"5' 9""",155 lbs.,"74""",Orthodox,"Sep 14, 1995",4.78,0.0,3.87,0.55,0.0,0.3,0.75,0.0,http://ufcstats.com/fighter-details/06626b6287e1ae1e,69.0,155.0,74.0,1995-09-14,23.0,0.7391304347826086
Julianna Pena,13-6-0,13.0,6.0,0.0,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 19, 1989",3.1,0.0,2.56,0.57,0.0,0.54,0.24,0.0,http://ufcstats.com/fighter-details/3253b16d38ae087d,66.0,135.0,69.0,1989-08-19,19.0,0.6842105263157895
Nassourdine Imavov,17-4-0 (1 NC),17.0,4.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/881bf86d4cba8578,0.0,0.0,0.0,,21.0,0.8095238095238095
Montse Rendon,7-1-0,7.0,1.0,0.0,"5' 8""",135 lbs.,"68""",Orthodox,"Mar 16, 1989",3.09,0.0,3.42,0.59,0.0,0.37,0.1,0.0,http://ufcstats.com/fighter-details/60193e707634e560,68.0,135.0,68.0,1989-03-16,8.0,0.875
